"","Row.names","X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT","X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT","PROTLEN"
"1439","lcl|c234643_g1_i6|m.20078",2,7,1,3,7,3,8,6,4,1,5,2,3,10,6,4,3,3,2,4,228
"1440","lcl|c234643_g1_i7|m.20081",5,9,9,4,9,8,9,8,7,5,9,4,7,11,8,4,7,5,4,4,227
"1441","lcl|c234655_g3_i2|m.20090",2,0,1,1,0,1,2,1,1,0,2,1,0,0,1,2,2,0,1,1,332
"1442","lcl|c234657_g3_i4|m.20097",0,2,1,1,1,1,2,1,1,1,2,1,1,1,1,0,2,2,1,1,120
"1443","lcl|c234687_g2_i2|m.20139",3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,137
"1444","lcl|c234705_g1_i1|m.20159",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,349
"1445","lcl|c234712_g2_i1|m.20167",1,3,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,0,1,759
"1446","lcl|c234733_g4_i1|m.20188",0,2,2,0,0,2,0,2,3,1,0,3,2,2,0,2,2,2,0,0,177
"1447","lcl|c234733_g4_i3|m.20189",0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,178
"1448","lcl|c234738_g1_i1|m.20193",3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,257
"1449","lcl|c234738_g1_i3|m.20194",10,10,17,16,9,18,12,9,9,10,12,10,10,12,6,18,13,16,10,10,257
"1450","lcl|c234783_g2_i5|m.20249",6,7,10,2,6,5,9,3,1,0,8,4,2,11,7,7,6,16,6,14,165
"1451","lcl|c234783_g2_i6|m.20250",6,7,10,2,6,5,9,3,1,0,8,4,2,10,6,7,6,16,6,14,164
"1452","lcl|c234788_g2_i3|m.20258",5,4,4,2,3,3,7,4,5,4,2,2,1,3,5,7,6,3,1,6,307
"1453","lcl|c234789_g3_i1|m.20259",3,8,6,4,5,2,10,3,8,2,4,2,9,13,13,7,4,5,1,9,783
"1454","lcl|c234838_g1_i12|m.20324",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,840
"1455","lcl|c234851_g1_i2|m.20336",1,0,5,0,0,0,3,5,2,4,2,2,3,0,2,4,2,0,1,1,428
"1456","lcl|c234864_g8_i3|m.20357",0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,0,1,0,1,0,101
"1457","lcl|c234867_g1_i1|m.20362",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1625
"1458","lcl|c234869_g3_i5|m.20367",0,2,1,1,5,1,2,3,2,2,2,2,3,2,4,4,3,2,3,1,753
"1459","lcl|c234891_g1_i3|m.20389",1,2,2,1,4,2,1,4,3,2,2,1,1,6,0,3,2,1,0,3,296
"1460","lcl|c234898_g1_i3|m.20394",0,0,1,1,2,1,1,2,4,2,1,4,4,1,1,3,2,0,1,0,504
"1461","lcl|c234903_g3_i2|m.20397",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,465
"1462","lcl|c234912_g2_i1|m.20410",0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,478
"1463","lcl|c234934_g3_i3|m.20432",51,74,61,61,49,66,69,68,72,74,63,64,64,56,60,60,61,69,41,60,882
"1464","lcl|c234955_g3_i3|m.20445",8,14,16,22,35,24,11,8,9,11,18,12,30,20,3,9,18,25,15,22,340
"1465","lcl|c235036_g1_i1|m.20514",1,12,11,10,15,14,18,10,12,10,12,7,14,18,16,12,11,5,5,8,319
"1466","lcl|c235052_g1_i4|m.20524",0,1,1,0,2,1,1,1,1,1,1,0,0,1,1,2,1,0,1,1,324
"1467","lcl|c235079_g5_i3|m.20543",0,1,1,0,2,1,1,2,0,0,0,0,0,3,0,0,0,0,0,1,326
"1468","lcl|c235089_g1_i3|m.20552",5,8,7,2,6,2,8,5,7,5,5,4,5,4,3,10,7,2,3,5,1227
"1469","lcl|c235095_g3_i4|m.20556",3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,353
"1470","lcl|c235115_g6_i1|m.20588",4,3,2,1,1,1,1,4,3,1,0,2,3,3,3,4,3,1,4,2,219
"1471","lcl|c235126_g4_i1|m.20601",10,5,12,10,5,10,8,15,18,23,7,9,15,4,0,7,16,16,4,1,207
"1472","lcl|c235184_g7_i1|m.20675",6,6,6,3,4,5,9,13,7,2,9,8,5,5,7,8,8,7,0,8,237
"1473","lcl|c235213_g4_i11|m.20710",4,1,2,1,2,2,4,1,4,2,5,1,6,0,1,1,2,4,1,1,332
"1474","lcl|c235237_g2_i1|m.20732",1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,158
"1475","lcl|c235239_g6_i4|m.20736",4,0,4,2,1,1,0,5,4,3,3,2,4,1,0,1,1,2,0,2,325
"1476","lcl|c235240_g3_i2|m.20738",0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,383
"1477","lcl|c235253_g1_i1|m.20757",2,7,7,2,6,2,6,2,2,2,3,5,0,4,6,14,6,1,3,5,476
"1478","lcl|c235253_g1_i1|m.20758",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,294
"1479","lcl|c235256_g4_i2|m.20763",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,226
"1480","lcl|c235267_g2_i2|m.20774",2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,223
"1481","lcl|c235276_g3_i3|m.20780",1,3,0,2,0,2,3,1,1,0,0,0,3,0,3,2,1,1,0,0,289
"1482","lcl|c235283_g6_i2|m.20781",0,1,1,0,2,0,0,1,1,0,0,2,0,2,0,2,1,1,0,0,262
"1483","lcl|c235294_g4_i1|m.20789",0,1,1,2,1,1,0,1,0,0,2,1,2,2,2,2,1,1,0,2,281
"1484","lcl|c235326_g4_i1|m.20819",0,6,0,3,1,4,1,2,2,1,2,1,3,2,0,1,2,1,0,1,323
"1485","lcl|c235389_g5_i2|m.20890",1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,215
"1486","lcl|c235399_g7_i4|m.20891",6,8,6,5,5,5,7,4,4,9,5,4,3,8,6,12,9,3,5,5,707
"1487","lcl|c235406_g4_i1|m.20900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
"1488","lcl|c235441_g4_i6|m.20931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766
"1489","lcl|c235446_g2_i1|m.20934",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,532
"1490","lcl|c235463_g4_i2|m.20952",3,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,1,0,0,0,433
"1491","lcl|c235481_g2_i1|m.20956",11,12,11,7,10,11,13,14,10,6,13,11,9,10,10,8,11,15,5,13,146
"1492","lcl|c235488_g3_i10|m.20959",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
"1493","lcl|c235506_g6_i4|m.20981",11,10,2,5,8,6,16,6,5,8,2,0,5,29,17,5,10,11,4,6,174
"1494","lcl|c235513_g2_i1|m.20994",6,5,6,5,7,4,5,5,6,4,6,5,3,9,5,6,7,6,4,6,244
"1495","lcl|c235526_g4_i1|m.21004",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,289
"1496","lcl|c235529_g1_i1|m.21016",1,0,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,271
"1497","lcl|c235548_g1_i1|m.21054",1,4,1,1,1,2,3,2,2,3,3,1,1,4,1,1,2,2,0,2,503
"1498","lcl|c235551_g1_i10|m.21061",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,420
"1499","lcl|c235585_g2_i7|m.21110",0,0,2,2,1,2,2,5,3,2,4,2,3,3,1,2,2,4,0,2,173
"1500","lcl|c235619_g2_i4|m.21138",0,2,1,0,0,1,2,1,1,1,0,0,0,1,0,2,0,0,0,1,294
"1501","lcl|c235627_g4_i3|m.21149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,489
"1502","lcl|c235627_g4_i5|m.21151",1,0,2,0,0,0,2,2,1,0,1,0,1,0,1,1,1,0,0,1,307
"1503","lcl|c235649_g2_i5|m.21175",4,2,2,2,3,2,2,2,2,5,3,2,1,3,1,3,2,4,2,2,789
"1504","lcl|c235651_g1_i2|m.21178",5,3,2,1,1,2,2,3,4,3,2,4,3,4,1,0,2,2,1,3,1951
"1505","lcl|c235690_g8_i1|m.21219",0,1,1,0,1,2,1,2,2,2,2,1,1,0,1,3,2,1,0,0,229
"1506","lcl|c235712_g3_i3|m.21245",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,216
"1507","lcl|c235716_g1_i3|m.21260",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,401
"1508","lcl|c235722_g2_i1|m.21267",3,0,3,1,1,1,0,3,3,0,0,2,0,1,1,3,1,0,0,3,607
"1509","lcl|c235735_g2_i4|m.21279",29,36,27,33,37,37,37,34,39,43,37,36,35,30,29,32,38,23,21,34,429
"1510","lcl|c235743_g4_i1|m.21296",10,10,7,8,10,6,8,11,11,5,10,6,11,16,14,10,11,13,3,10,156
"1511","lcl|c235757_g3_i5|m.21305",35,34,22,18,24,18,29,23,11,11,36,32,11,9,31,24,17,16,14,31,1487
"1512","lcl|c235769_g7_i2|m.21324",0,2,6,3,2,6,2,1,2,9,1,2,1,1,8,5,2,1,2,2,127
"1513","lcl|c235850_g2_i3|m.21382",0,1,2,4,0,1,0,1,1,2,1,1,2,1,2,1,2,1,1,1,245
"1514","lcl|c235859_g3_i1|m.21391",0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,277
"1515","lcl|c235861_g2_i5|m.21394",5,5,3,1,4,7,6,4,3,4,8,5,5,4,6,8,5,8,3,10,663
"1516","lcl|c235877_g4_i2|m.21429",0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,266
"1517","lcl|c235901_g3_i2|m.21452",40,45,56,50,36,64,62,42,53,51,66,58,44,31,55,32,47,64,31,50,401
"1518","lcl|c235937_g3_i1|m.21493",2,2,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,157
"1519","lcl|c235959_g6_i1|m.21503",3,11,10,11,10,12,9,6,0,6,5,4,3,7,8,10,6,10,7,12,506
"1520","lcl|c235993_g2_i2|m.21545",0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,397
"1521","lcl|c236024_g3_i2|m.21588",0,3,0,1,0,1,1,0,3,1,0,0,2,0,0,0,3,0,1,0,305
"1522","lcl|c236035_g1_i2|m.21599",7,13,13,15,14,19,14,12,13,12,14,14,14,23,17,20,17,13,13,17,105
"1523","lcl|c236044_g2_i2|m.21614",0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,319
"1524","lcl|c236087_g2_i1|m.21666",1,0,2,3,3,7,17,9,6,0,20,21,14,2,0,0,0,4,2,7,476
"1525","lcl|c236101_g5_i2|m.21702",0,1,1,0,0,0,0,3,2,0,0,0,1,0,1,2,2,0,0,0,556
"1526","lcl|c236109_g5_i1|m.21715",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,404
"1527","lcl|c236114_g1_i1|m.21718",1,1,1,1,1,1,1,1,1,2,1,2,0,1,1,0,0,1,0,0,518
"1528","lcl|c236120_g2_i1|m.21731",0,2,3,1,2,3,3,4,3,1,3,2,0,2,1,0,2,0,1,1,136
"1529","lcl|c236131_g3_i3|m.21740",8,6,3,2,3,1,3,5,2,4,4,4,1,2,4,5,3,4,1,4,892
"1530","lcl|c236134_g1_i2|m.21741",6,4,2,1,3,3,5,4,3,2,3,3,3,6,4,4,4,2,0,6,1203
"1531","lcl|c236135_g4_i5|m.21746",0,0,0,0,0,0,0,1,0,1,2,0,1,0,1,2,0,2,0,1,242
"1532","lcl|c236138_g1_i1|m.21748",0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,107
"1533","lcl|c236172_g4_i2|m.21786",0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,1,3,0,0,1,103
"1534","lcl|c236174_g2_i1|m.21787",1,1,2,3,2,2,4,6,3,3,3,3,2,4,1,2,1,2,2,4,697
"1535","lcl|c236181_g1_i10|m.21804",0,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,211
"1536","lcl|c236181_g1_i2|m.21806",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,301
"1537","lcl|c236194_g2_i2|m.21820",0,1,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,409
"1538","lcl|c236195_g2_i1|m.21821",0,3,1,3,1,3,2,1,3,5,2,1,3,2,0,4,5,0,1,0,441
"1539","lcl|c236195_g2_i4|m.21823",0,3,1,3,1,3,4,1,2,5,3,1,3,2,0,1,4,0,0,0,416
"1540","lcl|c236195_g4_i1|m.21828",0,2,1,2,1,2,1,1,2,3,0,1,3,2,0,1,2,0,0,0,433
"1541","lcl|c236195_g4_i2|m.21830",0,2,1,2,1,1,1,2,3,3,0,1,4,2,0,1,3,0,0,0,418
"1542","lcl|c236210_g3_i1|m.21846",1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,196
"1543","lcl|c236234_g4_i10|m.21877",2,2,0,1,3,0,1,2,4,0,1,0,1,0,0,4,3,0,3,0,731
"1544","lcl|c236239_g1_i2|m.21882",3,6,5,3,3,3,4,5,6,8,3,3,3,1,3,9,7,2,2,3,883
"1545","lcl|c236239_g1_i8|m.21884",1,3,2,2,2,2,3,3,5,4,2,2,2,0,2,4,4,1,1,2,788
"1546","lcl|c236250_g3_i7|m.21896",9,14,11,14,13,14,14,10,13,19,13,9,12,26,8,8,15,9,7,8,439
"1547","lcl|c236256_g2_i1|m.21902",7,8,10,2,5,2,6,12,11,4,3,4,4,5,7,11,4,2,2,3,422
"1548","lcl|c236282_g6_i1|m.21951",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
"1549","lcl|c236286_g4_i1|m.21959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,624
"1550","lcl|c236343_g4_i7|m.22015",1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,1,1,802
"1551","lcl|c236351_g2_i1|m.22019",0,3,3,2,2,3,5,1,1,1,5,2,2,2,3,2,2,4,0,2,166
"1552","lcl|c236356_g1_i1|m.22029",0,1,1,0,0,0,2,1,1,1,2,0,2,0,1,1,2,1,0,0,469
"1553","lcl|c236360_g3_i2|m.22033",12,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,1,1,1,2,110
"1554","lcl|c236389_g1_i1|m.22061",1,1,1,0,2,1,1,0,0,0,1,1,0,1,0,3,0,1,0,1,391
"1555","lcl|c236395_g1_i2|m.22070",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,344
"1556","lcl|c236415_g5_i1|m.22087",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393
"1557","lcl|c236416_g2_i2|m.22088",0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,1,1,0,1,0,285
"1558","lcl|c236445_g2_i1|m.22123",0,2,1,0,1,0,3,1,4,0,2,2,1,0,0,2,3,1,1,2,532
"1559","lcl|c236464_g2_i2|m.22142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,188
"1560","lcl|c236486_g1_i1|m.22162",7,12,5,4,5,8,5,6,6,5,7,4,10,4,3,4,6,3,3,2,1367
"1561","lcl|c236496_g1_i1|m.22170",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,143
"1562","lcl|c236507_g1_i5|m.22184",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
"1563","lcl|c236507_g1_i6|m.22186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446
"1564","lcl|c236516_g4_i2|m.22201",3,2,0,0,0,0,2,1,1,1,0,1,1,5,5,2,2,1,0,1,400
"1565","lcl|c236516_g4_i3|m.22202",1,3,0,0,0,0,1,2,1,0,0,1,1,5,5,2,4,1,0,1,396
"1566","lcl|c236523_g2_i4|m.22204",15,13,17,9,9,8,13,15,16,14,8,9,15,18,13,21,20,6,8,7,474
"1567","lcl|c236527_g2_i1|m.22205",16,19,20,18,12,22,16,16,26,15,24,18,24,23,16,17,16,25,13,17,373
"1568","lcl|c236562_g3_i1|m.22244",13,24,25,16,18,19,19,22,17,18,19,16,16,27,19,25,19,20,14,27,169
"1569","lcl|c236570_g1_i6|m.22277",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,338
"1570","lcl|c236588_g1_i1|m.22288",4,2,5,4,5,3,3,6,7,5,4,4,5,7,1,4,5,2,4,4,208
"1571","lcl|c236655_g1_i2|m.22362",0,5,3,5,1,3,3,2,2,4,3,1,1,1,7,0,2,2,2,5,255
"1572","lcl|c236666_g2_i2|m.22384",0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,2,0,2,183
"1573","lcl|c236683_g3_i1|m.22390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412
"1574","lcl|c236700_g2_i2|m.22413",0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,461
"1575","lcl|c236706_g2_i4|m.22417",1,1,1,2,2,1,2,2,1,0,2,0,1,1,1,1,1,2,1,1,149
"1576","lcl|c236734_g2_i3|m.22454",0,2,1,5,2,4,5,2,0,0,2,2,2,3,2,0,2,0,0,3,154
"1577","lcl|c236759_g1_i1|m.22480",0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,569
"1578","lcl|c236793_g3_i9|m.22532",0,0,2,1,1,1,0,0,1,0,1,1,2,0,0,0,1,1,1,1,862
"1579","lcl|c236813_g3_i2|m.22564",0,16,17,28,6,26,15,0,3,24,14,0,2,1,1,10,7,11,1,1,998
"1580","lcl|c236822_g3_i10|m.22574",1,1,5,0,3,1,2,0,3,2,2,0,3,0,0,0,0,1,1,0,1357
"1581","lcl|c236844_g2_i5|m.22607",4,2,1,5,2,4,3,4,7,4,6,3,4,3,1,5,3,1,1,4,257
"1582","lcl|c236867_g1_i1|m.22637",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,133
"1583","lcl|c236878_g1_i2|m.22651",1,2,1,0,2,1,0,0,1,3,0,2,1,1,0,0,1,0,0,0,567
"1584","lcl|c236885_g1_i1|m.22657",0,5,2,2,3,3,0,4,0,2,0,2,0,0,4,6,4,0,4,1,435
"1585","lcl|c236885_g1_i5|m.22663",0,5,1,2,3,3,0,2,0,2,0,2,0,0,4,5,3,0,4,1,435
"1586","lcl|c236902_g2_i4|m.22682",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,207
"1587","lcl|c236923_g1_i10|m.22692",0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,509
"1588","lcl|c237065_g1_i1|m.22858",1,3,3,1,1,0,7,1,4,2,1,0,1,6,1,4,4,0,1,0,217
"1589","lcl|c237065_g1_i5|m.22860",0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,217
"1590","lcl|c237097_g2_i1|m.22905",0,1,1,1,0,1,2,1,3,2,1,1,2,3,0,1,1,1,0,0,1780
"1591","lcl|c237098_g1_i2|m.22911",4,2,2,1,3,3,4,5,5,2,4,1,4,3,2,4,5,3,1,3,357
"1592","lcl|c237102_g4_i1|m.22914",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077
"1593","lcl|c237104_g1_i8|m.22918",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,747
"1594","lcl|c237136_g1_i1|m.22958",8,5,6,3,5,2,8,7,6,3,5,5,1,6,6,6,6,6,0,4,756
"1595","lcl|c237136_g3_i1|m.22962",2,1,1,1,1,1,5,3,2,3,5,1,2,2,2,1,2,1,1,2,167
"1596","lcl|c237191_g2_i2|m.23009",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,602
"1597","lcl|c237191_g2_i5|m.23010",8,7,4,1,2,4,8,4,9,3,4,4,4,7,6,8,6,6,2,4,544
"1598","lcl|c237207_g2_i2|m.23024",1,2,4,1,2,3,3,2,5,1,1,2,1,2,3,6,5,1,0,2,438
"1599","lcl|c237211_g6_i4|m.23025",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,430
"1600","lcl|c237215_g1_i1|m.23031",11,13,11,6,11,9,18,17,11,8,10,7,16,11,11,22,16,13,5,10,558
"1601","lcl|c237237_g1_i5|m.23062",10,4,8,4,0,2,5,3,2,1,3,3,2,2,7,3,2,3,2,5,297
"1602","lcl|c237250_g2_i3|m.23072",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,387
"1603","lcl|c237256_g2_i1|m.23076",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,181
"1604","lcl|c237309_g2_i2|m.23145",1,0,2,6,4,1,1,1,2,3,2,3,6,2,0,0,1,1,2,1,131
"1605","lcl|c237311_g4_i1|m.23148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,228
"1606","lcl|c237320_g5_i2|m.23157",3,3,0,0,2,0,4,3,2,2,0,0,0,4,2,4,3,0,0,0,214
"1607","lcl|c237325_g2_i1|m.23163",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,377
"1608","lcl|c237328_g3_i1|m.23165",1,0,0,0,2,0,1,2,2,0,0,0,1,2,1,1,0,1,0,0,318
"1609","lcl|c237332_g2_i3|m.23168",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206
"1610","lcl|c237387_g1_i1|m.23217",4,5,1,4,1,2,3,3,5,4,2,2,1,4,3,1,1,3,2,5,938
"1611","lcl|c237401_g6_i1|m.23232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626
"1612","lcl|c237405_g1_i2|m.23236",1,1,1,1,1,1,1,2,1,1,1,1,0,1,1,1,0,1,0,1,311
"1613","lcl|c237434_g2_i1|m.23265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1745
"1614","lcl|c237440_g3_i2|m.23273",1,1,2,3,2,2,4,1,2,1,6,5,3,5,3,2,1,1,0,2,112
"1615","lcl|c237490_g5_i6|m.23318",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1393
"1616","lcl|c237504_g2_i2|m.23334",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,411
"1617","lcl|c237535_g3_i3|m.23359",0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,339
"1618","lcl|c237550_g1_i1|m.23390",7,1,13,3,9,2,7,10,8,0,11,8,10,8,6,9,4,8,2,8,584
"1619","lcl|c237560_g2_i1|m.23397",7,11,2,2,8,6,6,5,3,4,1,4,0,0,5,3,1,5,1,5,563
"1620","lcl|c237578_g2_i2|m.23441",3,5,2,2,1,1,6,4,2,3,2,2,6,3,0,3,3,2,0,2,1089
"1621","lcl|c237587_g5_i1|m.23455",1,5,3,1,3,2,4,4,3,1,6,1,4,3,6,6,5,2,4,5,459
"1622","lcl|c237591_g3_i1|m.23457",0,0,2,2,0,1,1,0,2,2,2,3,1,0,0,1,2,0,0,0,337
"1623","lcl|c237591_g3_i4|m.23458",0,3,2,0,0,1,2,0,2,0,0,1,1,0,1,0,0,2,0,0,533
"1624","lcl|c237593_g3_i1|m.23463",0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,246
"1625","lcl|c237596_g1_i10|m.23471",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1147
"1626","lcl|c237609_g2_i1|m.23487",5,5,1,2,5,2,2,2,3,2,2,2,1,6,2,3,2,2,0,2,603
"1627","lcl|c237612_g2_i4|m.23492",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,302
"1628","lcl|c237638_g1_i15|m.23528",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,852
"1629","lcl|c237658_g3_i3|m.23565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,341
"1630","lcl|c237693_g4_i3|m.23606",0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1401
"1631","lcl|c237702_g1_i1|m.23627",0,3,4,3,0,2,1,4,4,1,1,4,3,3,1,3,5,1,0,4,104
"1632","lcl|c237711_g3_i12|m.23641",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,489
"1633","lcl|c237732_g2_i12|m.23671",9,2,3,2,4,2,2,4,2,3,1,3,0,4,4,4,1,1,0,4,1173
"1634","lcl|c237732_g2_i2|m.23675",8,3,2,2,5,2,3,4,2,3,1,2,0,6,4,4,2,1,0,5,1218
"1635","lcl|c237753_g2_i2|m.23709",0,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,2,2,2,2,343
"1636","lcl|c237774_g3_i4|m.23729",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,190
"1637","lcl|c237814_g2_i3|m.23786",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,585
"1638","lcl|c237814_g2_i4|m.23787",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,595
"1639","lcl|c237814_g2_i7|m.23790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,369
"1640","lcl|c237818_g4_i3|m.23793",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1174
"1641","lcl|c237820_g3_i4|m.23797",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,354
"1642","lcl|c237832_g1_i6|m.23803",1,0,3,0,0,0,2,0,1,0,0,0,0,4,1,1,0,1,0,2,124
